date,Merchant,Barges,Other,Tugs,Tanker,Fishing,Pleasure Crafts,Excursion
2017-08-19,397,9,0,29,82,25,30,127
2017-08-20,361,12,0,35,86,28,33,114
2017-08-21,368,12,0,39,84,28,27,104
2017-08-22,375,14,0,32,71,28,29,82
2017-08-23,371,11,0,25,81,31,17,93
2017-08-24,373,20,0,42,88,33,30,113
2017-08-25,408,13,0,55,82,32,29,97
2017-08-26,406,10,0,31,80,25,33,120
2017-08-27,365,11,0,31,81,28,28,124
2017-08-28,395,15,2,50,77,32,25,87
2017-08-29,389,19,3,41,75,31,23,86
2017-08-30,386,17,2,28,92,28,21,94
2017-08-31,383,21,2,28,87,21,21,94
2017-09-01,387,12,0,30,81,25,23,88
2017-09-02,384,8,0,40,86,21,19,126
2017-09-03,375,7,0,25,85,22,21,111
2017-09-04,367,7,0,28,85,27,17,93
2017-09-05,392,13,0,47,86,29,11,68
2017-09-06,401,17,0,48,94,30,13,48
2017-09-07,393,12,0,46,98,27,14,57
2017-09-08,420,10,2,55,83,34,10,86
2017-09-09,404,10,0,44,88,31,12,130
2017-09-10,392,18,0,35,93,19,14,114
2017-09-11,400,20,0,47,86,22,8,87
2017-09-12,412,16,0,45,87,24,11,63
2017-09-13,421,19,0,46,90,22,13,76
2017-09-14,435,15,0,43,96,32,16,111
2017-09-15,456,8,1,41,100,27,16,83
2017-09-16,432,13,0,48,102,26,11,122
2017-09-17,399,8,0,42,97,29,10,112
2017-09-18,400,7,0,45,92,28,7,70
2017-09-19,418,7,0,51,89,23,15,48
2017-09-20,401,12,0,44,98,31,15,74
2017-09-21,415,8,0,52,101,23,13,71
2017-09-22,438,16,0,57,95,22,16,63
2017-09-23,421,8,0,40,89,19,7,101
2017-09-24,392,9,0,27,83,21,5,100
2017-09-25,389,13,0,42,94,32,5,79
2017-09-26,384,18,0,34,91,26,10,59
2017-09-27,410,17,0,36,87,20,15,54
2017-09-28,404,17,0,27,87,27,9,49
2017-09-29,415,15,0,39,87,29,10,53
2017-09-30,421,16,0,33,91,25,8,82
2017-10-01,394,18,0,34,87,22,5,92
2017-10-02,386,11,0,27,86,25,15,48
2017-10-03,427,7,0,45,92,24,15,41
2017-10-04,422,7,0,58,95,23,12,45
2017-10-05,406,7,3,35,104,24,14,47
2017-10-06,402,11,0,35,99,27,17,41
2017-10-07,406,5,0,45,111,22,7,54
2017-10-08,375,10,0,38,96,16,7,79
2017-10-09,347,15,0,36,93,17,6,63
2017-10-10,363,11,0,42,82,20,7,42
2017-10-11,371,18,0,54,89,22,10,40
2017-10-12,372,13,0,41,96,11,9,38
2017-10-13,410,14,1,58,98,20,9,41
2017-10-14,410,15,0,35,102,20,5,48
2017-10-15,353,14,0,29,102,16,6,36
2017-10-16,363,9,0,44,89,23,5,31
2017-10-17,392,13,0,51,95,18,9,35
2017-10-18,410,16,0,45,94,13,6,36
2017-10-19,379,11,0,39,88,11,7,26
2017-10-20,384,25,0,52,98,16,7,22
2017-10-21,394,14,0,42,99,12,7,31
2017-10-22,354,15,0,37,94,10,8,27
2017-10-23,372,17,1,41,97,21,10,24
2017-10-24,397,14,0,57,91,22,10,15
2017-10-25,373,20,0,50,85,26,10,16
2017-10-26,405,15,0,33,92,25,13,15
2017-10-27,387,13,0,52,86,15,9,9
2017-10-28,369,17,0,39,84,18,5,24
2017-10-29,352,16,0,35,99,16,6,12
2017-10-30,321,9,0,26,85,19,3,5
2017-10-31,350,11,0,38,89,22,3,12
2017-11-01,391,9,0,54,94,17,3,4
2017-11-02,381,12,0,60,101,22,2,0
2017-11-03,379,8,0,61,101,20,2,3
2017-11-04,376,15,0,48,96,15,1,2
2017-11-05,346,8,0,30,99,23,1,3
2017-11-06,309,14,0,42,74,16,1,2
2017-11-07,336,14,0,47,84,15,1,1
2017-11-08,333,13,6,58,88,12,1,2
2017-11-09,349,16,0,56,92,16,1,2
2017-11-10,352,26,0,51,92,15,1,0
2017-11-11,370,7,0,33,88,9,1,1
2017-11-12,359,11,0,38,85,21,1,3
2017-11-13,373,11,4,39,92,19,1,1
2017-11-14,379,13,1,45,81,19,1,0
2017-11-15,397,14,0,57,80,13,1,0
2017-11-16,395,17,0,58,80,12,1,1
2017-11-17,410,13,1,51,82,14,1,0
2017-11-18,407,9,0,57,77,17,1,2
2017-11-19,384,7,1,39,78,19,1,2
2017-11-20,390,12,0,44,82,14,1,0
2017-11-21,403,14,1,57,86,12,1,0
2017-11-22,396,10,0,53,89,9,1,0
2017-11-23,384,9,0,50,80,5,1,0
2017-11-24,384,9,0,45,91,17,1,1
2017-11-25,384,7,3,22,96,21,1,2
2017-11-26,394,7,0,42,87,19,1,3
2017-11-27,385,11,1,55,84,15,1,1
2017-11-28,411,3,1,58,92,12,1,1
2017-11-29,431,6,4,50,103,7,1,0
2017-11-30,397,7,0,38,102,9,1,0
2017-12-01,365,5,4,43,106,8,1,4
2017-12-02,393,10,0,45,99,7,2,3
2017-12-03,383,12,0,37,93,9,1,3
2017-12-04,385,18,0,42,91,9,2,1
2017-12-05,364,18,0,39,86,11,2,0
2017-12-06,372,14,1,41,83,10,1,1
2017-12-07,380,11,0,50,86,15,1,2
2017-12-08,376,20,0,49,92,15,1,4
2017-12-09,388,5,0,45,86,10,1,6
2017-12-10,361,12,0,33,78,11,1,9
2017-12-11,357,6,1,34,82,15,1,1
2017-12-12,366,11,0,37,83,11,1,0
2017-12-13,372,14,5,43,78,8,1,2
2017-12-14,345,15,0,36,83,12,1,0
2017-12-15,371,12,3,45,81,7,3,0
2017-12-16,366,12,1,37,85,14,3,2
2017-12-17,352,8,0,34,80,13,4,3
2017-12-18,338,14,2,46,83,10,1,0
2017-12-19,367,6,2,47,90,10,1,0
2017-12-20,352,11,2,39,82,8,1,1
2017-12-21,389,5,0,27,75,6,1,1
2017-12-22,355,6,0,35,86,10,1,4
2017-12-23,366,2,3,38,78,8,1,2
2017-12-24,322,2,0,24,78,3,1,1
2017-12-25,294,3,0,17,87,8,1,0
2017-12-26,278,2,0,18,77,7,1,0
2017-12-27,304,3,0,34,81,7,1,0
2017-12-28,316,7,0,22,88,8,1,0
2017-12-29,311,10,2,30,93,12,1,0
2017-12-30,312,7,0,31,81,7,1,0
2017-12-31,308,9,0,29,79,11,1,0
2018-01-01,272,6,0,12,81,7,1,1
2018-01-02,261,5,0,46,82,4,1,0
2018-01-03,270,10,4,33,78,12,1,0
2018-01-04,248,9,0,45,82,10,1,0
2018-01-05,254,12,0,26,76,8,1,0
2018-01-06,239,6,0,28,75,8,1,0
2018-01-07,235,6,0,31,70,7,1,0
2018-01-08,243,6,0,52,67,8,1,0
2018-01-09,253,8,2,34,87,8,1,0
2018-01-10,249,6,0,24,84,8,2,1
2018-01-11,264,9,4,55,77,29,1,0
2018-01-12,241,10,0,47,71,24,2,0
2018-01-13,231,8,0,19,70,19,2,0
2018-01-14,227,6,0,35,74,19,1,0
2018-01-15,221,14,4,32,80,15,1,1
2018-01-16,234,9,1,36,92,9,2,0
2018-01-17,222,10,0,35,80,7,1,1
2018-01-18,219,7,2,31,72,7,2,0
2018-01-19,234,11,0,45,73,11,2,0
2018-01-20,236,10,0,29,74,11,1,0
2018-01-21,214,4,0,21,64,16,1,0
2018-01-22,215,5,0,33,74,10,1,0
2018-01-23,207,6,4,26,75,12,1,0
2018-01-24,201,9,6,31,64,9,1,0
2018-01-25,214,8,0,35,71,7,1,0
2018-01-26,221,9,1,43,77,7,1,0
2018-01-27,237,9,0,42,79,6,1,0
2018-01-28,193,12,0,40,74,9,1,0
2018-01-29,201,12,0,44,73,8,1,0
2018-01-30,230,16,0,28,72,5,1,1
2018-01-31,242,8,2,42,73,10,1,1
2018-02-01,231,13,0,37,75,4,1,0
2018-02-02,229,10,3,45,71,8,1,0
2018-02-03,221,10,0,44,65,6,2,0
2018-02-04,199,11,0,23,75,12,5,0
2018-02-05,217,11,0,22,73,9,1,0
2018-02-06,224,6,0,36,69,8,2,0
2018-02-07,224,6,4,43,65,10,1,0
2018-02-08,225,7,0,22,69,8,1,0
2018-02-09,224,17,1,34,78,7,2,0
2018-02-10,227,11,0,42,78,11,1,0
2018-02-11,208,11,4,29,77,5,1,0
2018-02-12,196,8,3,55,73,6,1,0
2018-02-13,234,12,0,43,71,4,1,1
2018-02-14,229,16,1,32,64,9,1,0
2018-02-15,231,8,2,43,62,7,1,0
2018-02-16,212,13,0,43,65,5,2,0
2018-02-17,224,10,0,33,72,9,3,0
2018-02-18,201,6,0,23,63,4,4,0
2018-02-19,202,5,0,27,65,7,3,0
2018-02-20,204,11,0,30,68,6,1,0
2018-02-21,222,7,1,33,63,9,2,1
2018-02-22,223,3,3,30,74,9,2,2
2018-02-23,224,3,2,30,75,11,4,1
2018-02-24,216,3,0,35,77,7,2,0
2018-02-25,195,9,4,20,79,6,1,0
2018-02-26,212,10,1,24,82,10,1,0
2018-02-27,230,9,4,32,81,10,1,0
2018-02-28,222,8,1,37,87,14,1,0
2018-03-01,228,12,1,35,87,16,1,0
2018-03-02,238,5,3,39,82,11,1,1
2018-03-03,220,6,1,17,67,8,1,0
2018-03-04,196,5,2,29,68,11,1,0
2018-03-05,202,6,3,31,68,10,1,0
2018-03-06,195,8,5,27,73,7,1,0
2018-03-07,205,11,6,42,74,9,1,0
2018-03-08,204,8,1,27,67,8,1,0
2018-03-09,218,13,4,37,61,6,1,0
2018-03-10,212,7,1,20,65,22,1,0
2018-03-11,325,7,2,41,126,29,1,0
2018-03-12,173,8,1,51,64,12,4,1
2018-03-13,184,7,1,41,65,5,6,0
2018-03-14,189,6,1,28,65,5,8,0
2018-03-15,199,10,1,30,65,4,6,0
2018-03-16,219,9,3,31,65,6,7,0
2018-03-17,217,6,1,38,70,6,2,1
2018-03-18,198,5,1,40,68,10,2,0
2018-03-19,195,3,1,42,66,6,3,1
2018-03-20,222,7,1,49,70,9,5,1
2018-03-21,220,10,3,37,74,12,5,2
2018-03-22,207,12,1,29,72,9,4,0
2018-03-23,215,7,1,39,84,13,6,0
2018-03-24,237,5,1,30,76,9,1,0
2018-03-25,237,10,1,28,65,9,1,0
2018-03-26,249,11,1,52,65,9,3,0
2018-03-27,256,12,6,48,77,14,5,1
2018-03-28,271,9,3,48,76,13,4,2
2018-03-29,272,8,0,55,80,12,3,0
2018-03-30,259,14,0,38,79,13,2,0
2018-03-31,248,5,0,27,78,10,1,0
2018-04-01,240,8,0,27,72,12,1,0
2018-04-02,254,6,0,29,79,18,1,0
2018-04-03,271,9,2,36,87,18,3,3
2018-04-04,253,17,0,58,79,16,5,0
2018-04-05,265,11,0,41,80,10,5,0
2018-04-06,280,16,3,34,82,9,6,2
2018-04-07,280,7,0,34,74,21,1,2
2018-04-08,274,8,2,27,95,18,2,3
2018-04-09,291,9,2,44,83,10,4,1
2018-04-10,306,7,6,48,89,10,5,2
2018-04-11,298,14,0,40,91,15,4,2
2018-04-12,299,13,4,65,85,14,5,1
2018-04-13,295,8,0,50,85,20,5,3
2018-04-14,290,16,2,51,90,9,3,5
2018-04-15,266,14,0,31,91,18,3,6
2018-04-16,270,10,2,24,89,16,6,6
2018-04-17,278,11,4,28,83,10,8,7
2018-04-18,300,11,4,37,89,13,9,6
2018-04-19,302,11,0,41,89,10,8,2
2018-04-20,348,9,2,30,87,10,5,4
2018-04-21,321,11,0,26,84,12,1,7
2018-04-22,306,7,0,33,93,12,1,8
2018-04-23,308,8,0,44,104,17,3,8
2018-04-24,329,9,2,49,104,11,5,2
2018-04-25,326,9,1,45,101,12,5,5
2018-04-26,344,6,2,53,111,9,7,8
2018-04-27,328,13,3,54,105,18,11,6
2018-04-28,320,14,0,49,106,12,5,11
2018-04-29,314,15,0,46,113,5,4,10
2018-04-30,323,8,4,34,109,14,7,20
2018-05-01,357,13,0,60,111,13,6,9
2018-05-02,369,13,4,47,117,14,5,7
2018-05-03,375,8,0,51,108,7,6,20
2018-05-04,358,9,5,42,116,11,8,11
2018-05-05,372,10,0,42,112,12,1,13
2018-05-06,357,12,0,30,114,12,3,12
2018-05-07,338,11,0,37,112,14,6,14
2018-05-08,370,18,0,59,115,9,8,19
2018-05-09,342,6,0,35,109,6,7,20
2018-05-10,357,11,3,49,113,10,6,19
2018-05-11,342,13,0,52,127,7,7,25
2018-05-12,353,7,0,39,111,16,5,25
2018-05-13,359,10,0,31,102,11,4,28
2018-05-14,366,8,0,50,98,14,6,33
2018-05-15,371,16,4,47,95,17,13,16
2018-05-16,350,10,0,62,91,8,11,26
2018-05-17,376,9,4,40,89,13,10,30
2018-05-18,384,17,0,59,97,5,14,38
2018-05-19,380,7,0,33,91,11,8,58
2018-05-20,366,11,0,21,98,6,8,69
2018-05-21,343,5,0,34,97,9,7,65
2018-05-22,373,10,4,50,93,13,11,34
2018-05-23,377,7,3,39,81,12,16,43
2018-05-24,389,10,4,40,80,17,14,31
2018-05-25,402,8,5,54,81,18,13,40
2018-05-26,420,6,0,59,84,15,4,62
2018-05-27,374,7,0,51,89,18,5,61
2018-05-28,360,10,4,47,96,21,5,35
2018-05-29,375,10,3,25,94,21,11,29
2018-05-30,369,14,4,31,98,14,10,32
2018-05-31,380,9,5,40,98,21,8,42
2018-06-01,408,13,5,56,96,18,11,36
2018-06-02,400,7,0,44,98,17,4,71
2018-06-03,377,10,1,32,99,25,4,66
2018-06-04,391,9,5,48,97,14,6,37
2018-06-05,392,10,4,50,106,21,7,31
2018-06-06,401,15,5,36,109,19,8,36
2018-06-07,355,18,6,35,98,17,9,44
2018-06-08,395,14,1,39,96,20,11,68
2018-06-09,379,15,0,30,99,23,11,89
2018-06-10,380,9,0,38,93,20,6,78
2018-06-11,374,8,5,42,107,14,6,52
2018-06-12,373,15,3,42,101,20,8,44
2018-06-13,373,18,0,42,92,20,11,48
2018-06-14,368,11,4,39,99,18,9,49
2018-06-15,402,12,4,38,107,18,13,64
2018-06-16,385,6,0,24,117,19,7,61
2018-06-17,357,10,0,44,113,15,7,80
2018-06-18,376,13,0,50,108,9,10,47
2018-06-19,350,24,5,43,95,13,14,50
2018-06-20,370,22,2,54,95,20,19,56
2018-06-21,385,14,1,45,86,16,12,49
2018-06-22,416,16,1,55,74,13,6,64
2018-06-23,395,9,1,40,85,18,9,69
2018-06-24,389,6,0,32,80,22,11,90
2018-06-25,375,6,0,40,87,24,8,89
2018-06-26,403,10,4,46,89,21,6,83
2018-06-27,393,24,3,58,94,19,4,84
2018-06-28,383,20,4,44,91,25,12,78
2018-06-29,408,9,3,34,90,19,13,74
2018-06-30,407,14,2,37,89,11,16,113
2018-07-01,404,7,0,38,100,14,17,111
2018-07-02,370,8,2,44,93,17,14,88
2018-07-03,366,19,0,30,87,19,17,71
2018-07-04,384,19,3,62,95,22,18,78
2018-07-05,402,23,2,58,96,16,18,80
2018-07-06,390,16,0,46,86,18,17,79
2018-07-07,389,8,2,39,91,20,15,119
2018-07-08,391,10,4,23,100,14,21,105
2018-07-09,377,12,0,41,105,11,20,81
2018-07-10,383,17,0,45,92,16,18,67
2018-07-11,385,15,0,56,94,23,28,78
2018-07-12,386,19,0,49,90,22,15,94
2018-07-13,383,12,0,44,96,17,17,111
2018-07-14,394,8,2,41,110,23,15,142
2018-07-15,373,6,0,42,104,21,21,118
2018-07-16,381,11,2,44,103,24,34,112
2018-07-17,397,15,2,43,93,15,16,99
2018-07-18,387,25,0,52,101,22,16,100
2018-07-19,413,20,0,54,97,17,18,118
2018-07-20,421,11,0,32,101,14,19,121
2018-07-21,412,12,0,30,100,20,19,152
2018-07-22,394,10,0,28,93,18,27,93
2018-07-23,406,10,3,32,94,22,21,96
2018-07-24,409,15,4,43,103,22,19,92
2018-07-25,423,21,6,46,99,15,19,88
2018-07-26,395,14,0,47,94,16,22,99
2018-07-27,420,16,1,59,89,17,19,114
2018-07-28,423,10,0,46,79,11,21,137
2018-07-29,393,6,0,49,79,16,17,112
2018-07-30,413,4,2,38,86,21,14,89
2018-07-31,402,16,3,58,89,24,23,109
2018-08-01,406,19,1,33,86,22,27,86
2018-08-02,397,10,1,34,86,22,26,111
2018-08-03,431,15,4,46,83,15,36,101
2018-08-04,411,14,0,32,87,20,32,138
2018-08-05,423,12,0,30,77,15,28,123
2018-08-06,408,4,0,31,79,15,34,106
2018-08-07,405,8,0,52,87,17,23,85
2018-08-08,414,11,1,57,86,15,29,90
2018-08-09,414,8,0,34,83,23,23,95
2018-08-10,433,20,6,40,89,21,24,99
2018-08-11,433,9,0,44,86,17,25,141
2018-08-12,438,8,0,39,86,21,32,141
2018-08-13,420,15,2,37,85,21,24,93
2018-08-14,421,18,2,44,88,15,23,86
2018-08-15,416,24,0,34,92,16,25,92
2018-08-16,417,16,2,42,95,11,22,100
2018-08-17,444,16,2,37,102,11,32,107
2018-08-18,433,13,0,40,98,18,29,123
2018-08-19,410,9,4,34,96,13,27,113
2018-08-20,397,7,2,47,87,19,19,101
2018-08-21,405,14,4,38,91,23,20,81
2018-08-22,427,14,0,38,94,17,21,81
2018-08-23,423,13,0,48,89,15,14,86
2018-08-24,430,18,0,51,95,20,17,98
2018-08-25,458,11,0,33,98,21,17,122
2018-08-26,400,17,0,24,89,26,16,119
2018-08-27,415,9,0,44,95,21,23,73
2018-08-28,433,23,4,37,96,20,17,93
2018-08-29,408,21,0,37,104,23,21,87
2018-08-30,425,16,0,35,99,25,15,97
2018-08-31,424,15,1,35,102,18,11,94
2018-09-01,421,13,0,24,108,23,17,136
2018-09-02,408,5,0,17,99,22,16,118
2018-09-03,385,4,0,18,96,25,12,93
2018-09-04,406,14,0,39,89,27,14,61
2018-09-05,414,17,0,49,92,22,14,54
2018-09-06,436,10,0,32,95,20,14,49
2018-09-07,443,18,3,37,110,18,16,79
2018-09-08,451,12,0,19,99,17,9,103
2018-09-09,415,10,2,24,90,17,11,115
2018-09-10,400,13,0,46,90,18,12,49
2018-09-11,433,10,2,47,95,31,16,53
2018-09-12,433,17,0,41,95,21,12,58
2018-09-13,456,16,3,45,89,24,16,62
2018-09-14,457,15,0,36,98,19,12,63
2018-09-15,437,6,0,38,94,21,12,97
2018-09-16,450,8,0,26,97,27,8,110
2018-09-17,426,8,0,29,91,19,14,69
2018-09-18,461,11,0,33,93,16,11,64
2018-09-19,458,14,0,38,86,17,10,58
2018-09-20,470,11,0,56,82,13,15,67
2018-09-21,458,18,2,36,91,23,17,53
2018-09-22,456,5,0,31,80,25,13,92
2018-09-23,452,7,0,32,86,21,11,99
2018-09-24,452,15,3,34,86,15,9,61
2018-09-25,463,12,0,47,85,20,8,37
2018-09-26,468,10,0,34,94,22,9,35
2018-09-27,467,16,3,43,87,21,6,58
2018-09-28,472,9,0,44,85,15,10,60
2018-09-29,495,9,0,44,81,12,5,94
2018-09-30,445,6,0,22,87,14,5,101
2018-10-01,432,13,0,34,91,13,10,47
2018-10-02,456,6,0,29,87,20,7,43
2018-10-03,438,11,0,46,81,16,9,35
2018-10-04,440,8,4,52,79,24,7,37
2018-10-05,423,13,2,43,89,20,9,45
2018-10-06,433,9,0,37,86,21,8,67
2018-10-07,411,5,0,34,84,15,4,66
2018-10-08,397,7,0,32,90,15,6,71
2018-10-09,408,16,1,36,82,9,6,45
2018-10-10,414,17,0,42,80,17,4,30
2018-10-11,407,14,0,37,83,18,7,29
2018-10-12,419,22,6,41,80,21,7,39
2018-10-13,411,13,0,21,74,18,8,37
2018-10-14,379,10,0,35,74,19,6,39
2018-10-15,406,12,2,43,82,23,8,24
2018-10-16,409,8,0,25,77,14,7,18
2018-10-17,428,8,0,41,80,15,6,25
2018-10-18,443,12,0,40,83,14,6,24
2018-10-19,436,12,2,38,90,20,6,30
2018-10-20,415,6,1,23,87,11,3,14
2018-10-21,405,7,0,26,88,12,3,15
2018-10-22,423,13,3,44,90,17,3,26
2018-10-23,449,15,3,32,100,18,9,31
2018-10-24,426,15,0,37,83,9,8,13
2018-10-25,413,15,2,35,90,14,7,15
2018-10-26,443,8,1,35,73,15,6,11
2018-10-27,391,6,6,39,74,21,6,25
2018-10-28,386,5,0,20,80,17,3,26
2018-10-29,421,14,1,62,82,13,3,18
2018-10-30,422,4,0,60,75,21,1,11
2018-10-31,396,10,2,31,74,16,0,12
2018-11-01,420,7,0,44,78,20,1,8
2018-11-02,417,6,0,46,76,21,0,9
2018-11-03,392,6,0,25,77,16,0,2
2018-11-04,380,8,0,21,66,20,1,5
2018-11-05,322,7,2,49,57,12,3,3
2018-11-06,324,11,0,36,61,16,1,2
2018-11-07,351,17,0,34,65,16,2,1
2018-11-08,401,19,0,43,74,18,1,5
2018-11-09,417,14,2,41,85,16,1,5
2018-11-10,375,6,2,21,75,16,2,1
2018-11-11,387,6,0,25,77,12,2,4
2018-11-12,389,8,0,28,69,14,1,1
2018-11-13,408,5,2,67,72,12,0,4
2018-11-14,392,13,0,28,69,7,0,0
2018-11-15,415,7,0,34,73,13,0,5
2018-11-16,412,7,0,40,79,15,1,1
2018-11-17,426,8,0,23,83,12,0,3
2018-11-18,430,8,3,33,88,13,2,4
2018-11-19,411,10,2,41,94,16,0,0
2018-11-20,432,13,3,43,89,13,0,1
2018-11-21,408,10,1,27,77,9,0,1
2018-11-22,394,3,0,34,76,14,0,1
2018-11-23,387,9,3,32,77,13,0,3
2018-11-24,405,5,0,30,81,12,0,2
2018-11-25,403,3,0,23,88,18,0,2
2018-11-26,390,3,0,23,86,11,0,0
2018-11-27,390,7,0,28,79,12,0,0
2018-11-28,411,7,0,44,89,10,0,0
2018-11-29,413,18,0,41,106,16,0,1
2018-11-30,421,15,4,49,89,14,0,1
2018-12-01,426,5,3,34,94,17,0,2
2018-12-02,421,12,4,25,88,16,0,4
2018-12-03,400,10,0,34,87,14,0,2
2018-12-04,407,5,0,46,94,16,0,4
2018-12-05,402,8,1,39,88,14,0,0
2018-12-06,418,12,4,35,86,17,0,0
2018-12-07,421,8,2,43,85,14,0,3
2018-12-08,405,2,0,27,98,15,0,4
2018-12-09,409,4,1,27,88,7,0,5
2018-12-10,375,1,4,32,91,8,0,1
2018-12-11,382,6,1,30,95,12,0,1
2018-12-12,370,10,4,31,84,14,0,1
2018-12-13,389,10,0,41,85,14,0,1
2018-12-14,381,7,0,34,84,11,0,4
2018-12-15,376,9,0,18,97,12,0,5
2018-12-16,372,7,1,38,84,16,0,4
2018-12-17,341,7,3,39,92,11,0,0
2018-12-18,355,5,4,22,91,9,0,1
2018-12-19,364,14,0,35,87,7,0,1
2018-12-20,368,13,4,40,99,13,0,0
2018-12-21,374,8,0,57,111,11,0,0
2018-12-22,385,2,0,16,94,5,0,3
2018-12-23,341,2,0,32,91,5,0,2
2018-12-24,321,2,0,24,86,7,0,2
2018-12-25,284,4,1,18,83,4,0,0
2018-12-26,277,0,0,25,80,4,0,0
2018-12-27,313,7,0,34,82,6,0,0
2018-12-28,329,5,2,34,80,8,0,0
2018-12-29,292,2,2,30,75,11,0,0
2018-12-30,321,9,0,35,72,10,0,0
2018-12-31,312,11,0,43,83,2,0,0
2019-01-01,265,8,1,18,74,3,0,3
2019-01-02,280,2,1,33,64,4,0,0
2019-01-03,290,7,0,26,73,8,0,1
2019-01-04,292,2,0,36,69,4,0,0
2019-01-05,312,5,0,36,69,10,0,0
2019-01-06,287,8,0,23,71,13,0,0
2019-01-07,274,1,0,24,70,14,0,0
2019-01-08,291,5,0,39,74,12,0,0
2019-01-09,273,5,1,21,70,11,0,0
2019-01-10,277,10,0,32,79,10,0,0
2019-01-11,286,6,0,31,95,19,0,0
2019-01-12,295,2,0,37,83,23,1,0
2019-01-13,251,9,0,25,85,25,1,0
2019-01-14,253,4,0,39,71,13,0,0
2019-01-15,249,11,0,48,73,13,0,0
2019-01-16,232,6,0,41,68,15,0,0
2019-01-17,232,8,0,39,65,22,0,0
2019-01-18,253,3,8,44,75,17,0,0
2019-01-19,240,8,0,29,67,6,0,0
2019-01-20,221,5,0,21,59,8,0,0
2019-01-21,213,6,0,21,59,7,0,0
2019-01-22,212,2,3,35,60,8,0,0
2019-01-23,218,5,0,36,60,10,0,0
2019-01-24,234,5,0,29,72,6,0,0
2019-01-25,227,10,0,33,69,8,0,0
2019-01-26,221,3,2,44,64,9,0,0
2019-01-27,197,7,0,26,72,6,0,0
2019-01-28,216,6,0,31,85,6,0,0
2019-01-29,244,13,0,27,71,6,0,0
2019-01-30,226,9,3,35,70,3,0,0
2019-01-31,233,6,1,27,69,8,0,0
2019-02-01,234,9,0,48,75,12,1,0
2019-02-02,220,6,0,25,84,6,0,0
2019-02-03,217,3,0,21,69,11,2,0
2019-02-04,219,5,3,44,84,5,0,0
2019-02-05,230,9,7,31,69,4,0,0
2019-02-06,210,7,5,40,79,3,1,0
2019-02-07,225,9,2,34,76,9,0,0
2019-02-08,233,9,4,29,70,7,0,0
2019-02-09,205,6,0,21,73,6,0,0
2019-02-10,196,2,0,17,71,12,1,0
2019-02-11,205,7,2,45,71,10,2,0
2019-02-12,224,9,4,29,74,5,1,0
2019-02-13,211,7,0,19,77,8,0,0
2019-02-14,229,7,0,22,80,12,1,0
2019-02-15,240,4,5,30,78,6,2,1
2019-02-16,222,5,1,31,75,5,0,0
2019-02-17,231,8,1,31,74,6,0,0
2019-02-18,225,7,2,37,79,9,0,1
2019-02-19,220,7,2,38,77,5,0,0
2019-02-20,200,13,0,33,72,5,0,0
2019-02-21,222,6,0,50,72,10,0,0
2019-02-22,226,7,4,58,82,6,0,0
2019-02-23,224,4,0,34,76,5,0,0
2019-02-24,234,7,0,30,70,7,0,0
2019-02-25,199,3,0,30,74,12,1,0
2019-02-26,191,9,0,20,75,7,0,0
2019-02-27,216,5,0,25,73,6,1,0
2019-02-28,230,14,0,26,70,8,0,0
2019-03-01,229,8,11,49,69,10,0,0
2019-03-02,231,4,3,20,67,12,0,2
2019-03-03,219,4,0,30,66,8,0,3
2019-03-04,220,6,0,15,74,3,1,2
2019-03-05,235,6,4,21,74,5,0,2
2019-03-06,229,5,0,30,77,11,1,1
2019-03-07,225,8,2,25,77,7,0,2
2019-03-08,236,6,2,24,75,10,0,3
2019-03-09,241,7,0,27,84,9,0,2
2019-03-10,388,10,2,20,147,18,0,2
2019-03-11,191,3,4,19,63,7,5,1
2019-03-12,213,9,2,53,68,4,4,2
2019-03-13,209,5,1,39,74,3,4,3
2019-03-14,215,5,0,31,69,9,4,4
2019-03-15,219,8,0,32,75,9,3,1
2019-03-16,244,1,0,26,72,6,0,3
2019-03-17,212,2,0,27,72,7,0,2
2019-03-18,219,6,0,49,65,6,2,2
2019-03-19,229,5,0,47,68,9,4,1
2019-03-20,229,7,0,41,68,8,4,1
2019-03-21,226,7,0,36,70,12,6,3
2019-03-22,237,8,0,23,64,7,5,2
2019-03-23,233,6,0,26,63,6,0,4
2019-03-24,234,6,0,31,67,6,0,1
2019-03-25,259,9,0,35,67,5,1,1
2019-03-26,275,4,2,43,68,11,3,1
2019-03-27,274,3,0,47,82,15,1,3
2019-03-28,296,7,3,37,86,12,2,2
2019-03-29,304,8,0,34,82,23,3,2
2019-03-30,290,4,0,29,86,16,0,2
2019-03-31,267,3,0,31,78,16,0,1
2019-04-01,276,7,0,27,79,13,2,3
2019-04-02,275,5,0,24,73,10,4,2
2019-04-03,263,11,0,27,77,15,5,2
2019-04-04,264,8,0,27,70,8,4,3
2019-04-05,297,11,0,30,73,15,4,2
2019-04-06,297,2,0,32,95,19,0,1
2019-04-07,288,6,0,33,91,13,2,3
2019-04-08,303,10,0,41,89,17,1,2
2019-04-09,343,7,0,44,92,9,2,2
2019-04-10,332,13,0,47,96,19,4,2
2019-04-11,373,12,1,57,90,19,4,5
2019-04-12,351,11,2,60,90,19,4,4
2019-04-13,339,6,0,54,98,10,0,4
2019-04-14,314,11,0,35,90,11,0,6
2019-04-15,332,11,0,46,89,12,3,2
2019-04-16,365,12,0,41,88,21,9,4
